seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_48950,PKJGIIBK_03750,0.93,0.95,750.0,0.0,125477.0,126218.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_48960,PKJGIIBK_03410,0.92,0.96,1910.0,752.0,86303.0,87461.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_48960,PKJGIIBK_03740,0.92,0.96,1910.0,752.0,124308.0,125466.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_48970,PKJGIIBK_03400,0.87,0.88,3113.0,1940.0,84961.0,86266.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_48970,PKJGIIBK_03730,0.87,0.88,3113.0,1940.0,122966.0,124271.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_48980,PKJGIIBK_03390,0.87,0.90,3751.0,5041.0,84498.0,83178.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_48980,PKJGIIBK_03720,0.87,0.90,3751.0,5041.0,122503.0,121183.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49000,PKJGIIBK_03370,0.94,0.96,6219.0,7680.0,82663.0,81202.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49000,PKJGIIBK_03700,0.94,0.96,6219.0,7680.0,120667.0,119206.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49010,PKJGIIBK_03360,0.95,0.96,7676.0,8687.0,81206.0,80195.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49010,PKJGIIBK_03690,0.95,0.96,7676.0,8687.0,119210.0,118199.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49020,PKJGIIBK_03350,0.93,0.95,9867.0,8709.0,78933.0,80100.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49020,PKJGIIBK_03680,0.93,0.95,9867.0,8709.0,116937.0,118104.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49030,PKJGIIBK_03340,0.94,0.96,10766.0,9866.0,78034.0,78934.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49030,PKJGIIBK_03670,0.94,0.96,10766.0,9866.0,116038.0,116938.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49040,PKJGIIBK_03660,0.95,0.96,11956.0,10762.0,114848.0,116042.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49050,PKJGIIBK_03650,0.94,0.96,13538.0,11969.0,113266.0,114835.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49060,PKJGIIBK_03640,0.95,0.96,13726.0,14914.0,113078.0,111890.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49070,PKJGIIBK_03630,0.96,0.98,15672.0,14919.0,111132.0,111885.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49080,PKJGIIBK_03620,0.87,0.89,16788.0,15711.0,109920.0,111093.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49090,PKJGIIBK_03260,0.93,0.95,17378.0,18164.0,72264.0,71478.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_49090,PKJGIIBK_03610,0.93,0.95,17378.0,18164.0,109424.0,108638.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_50050,PKJGIIBK_03450,0.94,0.95,180356.0,179534.0,89657.0,90494.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_50050,PKJGIIBK_03780,0.94,0.95,180356.0,179534.0,127662.0,128499.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_50060,PKJGIIBK_03440,0.98,0.98,180423.0,181191.0,89605.0,88837.0
NZ_CP040605.1.region011,NZ_CP061007.1.region006,DMCKNNNH_50060,PKJGIIBK_03770,0.98,0.98,180423.0,181191.0,127610.0,126842.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_48950,GBGKCCPF_45510,0.93,0.95,750.0,0.0,139641.0,140382.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_48960,GBGKCCPF_45500,0.92,0.96,1910.0,752.0,138472.0,139630.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_48970,GBGKCCPF_45490,0.87,0.88,3113.0,1940.0,137130.0,138435.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_48980,GBGKCCPF_45480,0.87,0.90,3751.0,5041.0,136667.0,135347.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49000,GBGKCCPF_45460,0.94,0.96,6219.0,7680.0,134831.0,133370.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49010,GBGKCCPF_45450,0.95,0.96,7676.0,8687.0,133374.0,132363.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49020,GBGKCCPF_45440,0.93,0.95,9867.0,8709.0,131101.0,132268.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49030,GBGKCCPF_45430,0.94,0.96,10766.0,9866.0,130202.0,131102.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49040,GBGKCCPF_45420,0.95,0.96,11956.0,10762.0,129012.0,130206.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49050,GBGKCCPF_45410,0.94,0.96,13538.0,11969.0,127430.0,128999.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49060,GBGKCCPF_45400,0.95,0.96,13726.0,14914.0,127242.0,126054.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49070,GBGKCCPF_45390,0.96,0.98,15672.0,14919.0,125296.0,126049.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49080,GBGKCCPF_45380,0.87,0.89,16788.0,15711.0,124084.0,125257.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_49090,GBGKCCPF_45370,0.93,0.95,17378.0,18164.0,123588.0,122802.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_50050,GBGKCCPF_45540,0.94,0.95,180356.0,179534.0,141826.0,142663.0
NZ_CP040605.1.region011,NZ_GL877879.1.region004,DMCKNNNH_50060,GBGKCCPF_45530,0.98,0.98,180423.0,181191.0,141774.0,141006.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_48950,OOOGHNGE_64080,0.93,0.95,750.0,0.0,92413.0,93154.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_48960,OOOGHNGE_64070,0.92,0.96,1910.0,752.0,91244.0,92402.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_48970,OOOGHNGE_64060,0.87,0.88,3113.0,1940.0,89902.0,91207.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_48980,OOOGHNGE_64050,0.87,0.90,3751.0,5041.0,89439.0,88119.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49000,OOOGHNGE_64030,0.94,0.96,6219.0,7680.0,87603.0,86142.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49010,OOOGHNGE_64020,0.95,0.96,7676.0,8687.0,86146.0,85135.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49020,OOOGHNGE_64010,0.93,0.95,9867.0,8709.0,83873.0,85040.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49030,OOOGHNGE_64000,0.94,0.96,10766.0,9866.0,82974.0,83874.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49040,OOOGHNGE_63990,0.95,0.96,11956.0,10762.0,81784.0,82978.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49050,OOOGHNGE_63980,0.94,0.96,13538.0,11969.0,80202.0,81771.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49060,OOOGHNGE_63970,0.95,0.96,13726.0,14914.0,80014.0,78826.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49070,OOOGHNGE_63960,0.96,0.98,15672.0,14919.0,78068.0,78821.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49080,OOOGHNGE_63950,0.87,0.89,16788.0,15711.0,76856.0,78029.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49090,OOOGHNGE_63940,0.93,0.95,17378.0,18164.0,76360.0,75574.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49110,OOOGHNGE_63920,0.91,0.94,31346.0,37805.0,67648.0,61195.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49120,OOOGHNGE_63910,0.93,0.95,37849.0,47356.0,61151.0,51638.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49130,OOOGHNGE_63890,0.92,0.95,47403.0,62175.0,51592.0,36817.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_49150,OOOGHNGE_63880,0.9,0.93,62226.0,78924.0,36767.0,20000.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_50050,OOOGHNGE_64110,0.94,0.95,180356.0,179534.0,94598.0,95435.0
NZ_CP040605.1.region011,NZ_PJNB01000001.1.region031,DMCKNNNH_50060,OOOGHNGE_64100,0.98,0.98,180423.0,181191.0,94546.0,93778.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_02960,GBGKCCPF_45120,0.93,0.94,0.0,492.0,51649.0,52174.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_02970,GBGKCCPF_45130,1.0,1.00,933.0,615.0,52576.0,52258.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_02980,GBGKCCPF_45160,1.0,1.00,4213.0,3307.0,55862.0,54956.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_02990,GBGKCCPF_45170,1.0,1.00,5034.0,4209.0,56683.0,55858.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03000,GBGKCCPF_45180,1.0,1.00,5956.0,5023.0,57605.0,56672.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03010,GBGKCCPF_45190,1.0,1.00,7188.0,5952.0,58837.0,57601.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03020,GBGKCCPF_45200,1.0,1.00,8808.0,7203.0,60457.0,58852.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03030,GBGKCCPF_45210,1.0,1.00,9790.0,8821.0,61439.0,60470.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03040,GBGKCCPF_45220,1.0,1.00,9970.0,11755.0,61619.0,63404.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03070,GBGKCCPF_45240,0.99,0.99,15558.0,14961.0,67208.0,66611.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03260,GBGKCCPF_45370,1.0,1.00,72264.0,71478.0,123588.0,122802.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03320,GBGKCCPF_45420,0.73,0.73,76845.0,77733.0,129012.0,130206.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03340,GBGKCCPF_45430,1.0,1.00,78034.0,78934.0,130202.0,131102.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03350,GBGKCCPF_45440,1.0,1.00,78933.0,80100.0,131101.0,132268.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03360,GBGKCCPF_45450,1.0,1.00,81206.0,80195.0,133374.0,132363.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03370,GBGKCCPF_45460,1.0,1.00,82663.0,81202.0,134831.0,133370.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03380,GBGKCCPF_45470,1.0,1.00,82928.0,82742.0,135096.0,134910.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03390,GBGKCCPF_45480,1.0,1.00,84498.0,83178.0,136667.0,135347.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03400,GBGKCCPF_45490,1.0,1.00,84961.0,86266.0,137130.0,138435.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03410,GBGKCCPF_45500,1.0,1.00,86303.0,87461.0,138472.0,139630.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03420,GBGKCCPF_45510,1.0,1.00,87472.0,88213.0,139641.0,140382.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03430,GBGKCCPF_45520,1.0,1.00,88822.0,88636.0,140991.0,140805.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03440,GBGKCCPF_45530,1.0,1.00,89605.0,88837.0,141774.0,141006.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03450,GBGKCCPF_45540,1.0,1.00,89657.0,90494.0,141826.0,142663.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03600,GBGKCCPF_45360,0.75,0.75,108523.0,102658.0,122687.0,114899.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03610,GBGKCCPF_45370,1.0,1.00,109424.0,108638.0,123588.0,122802.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03620,GBGKCCPF_45380,1.0,1.00,109920.0,111093.0,124084.0,125257.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03630,GBGKCCPF_45390,1.0,1.00,111132.0,111885.0,125296.0,126049.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03640,GBGKCCPF_45400,1.0,1.00,113078.0,111890.0,127242.0,126054.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03650,GBGKCCPF_45410,1.0,1.00,113266.0,114835.0,127430.0,128999.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03660,GBGKCCPF_45420,1.0,1.00,114848.0,116042.0,129012.0,130206.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03670,GBGKCCPF_45430,1.0,1.00,116038.0,116938.0,130202.0,131102.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03680,GBGKCCPF_45440,1.0,1.00,116937.0,118104.0,131101.0,132268.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03690,GBGKCCPF_45450,1.0,1.00,119210.0,118199.0,133374.0,132363.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03700,GBGKCCPF_45460,1.0,1.00,120667.0,119206.0,134831.0,133370.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03710,GBGKCCPF_45470,1.0,1.00,120932.0,120746.0,135096.0,134910.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03720,GBGKCCPF_45480,1.0,1.00,122503.0,121183.0,136667.0,135347.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03730,GBGKCCPF_45490,1.0,1.00,122966.0,124271.0,137130.0,138435.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03740,GBGKCCPF_45500,1.0,1.00,124308.0,125466.0,138472.0,139630.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03750,GBGKCCPF_45510,1.0,1.00,125477.0,126218.0,139641.0,140382.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03760,GBGKCCPF_45520,1.0,1.00,126827.0,126641.0,140991.0,140805.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03770,GBGKCCPF_45530,1.0,1.00,127610.0,126842.0,141774.0,141006.0
NZ_CP061007.1.region006,NZ_GL877879.1.region004,PKJGIIBK_03780,GBGKCCPF_45540,1.0,1.00,127662.0,128499.0,141826.0,142663.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_02960,OOOGHNGE_63760,0.93,0.94,0.0,492.0,4083.0,4608.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_02970,OOOGHNGE_63770,1.0,1.00,933.0,615.0,5010.0,4692.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_02980,OOOGHNGE_63790,1.0,1.00,4213.0,3307.0,8292.0,7386.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_02990,OOOGHNGE_63800,1.0,1.00,5034.0,4209.0,9113.0,8288.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03000,OOOGHNGE_63810,1.0,1.00,5956.0,5023.0,10035.0,9102.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03010,OOOGHNGE_63820,1.0,1.00,7188.0,5952.0,11267.0,10031.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03020,OOOGHNGE_63830,1.0,1.00,8808.0,7203.0,12887.0,11282.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03030,OOOGHNGE_63840,1.0,1.00,9790.0,8821.0,13869.0,12900.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03040,OOOGHNGE_63850,1.0,1.00,9970.0,11755.0,14049.0,15834.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03070,OOOGHNGE_63870,1.0,1.00,15558.0,14961.0,19638.0,19041.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03260,OOOGHNGE_63940,1.0,1.00,72264.0,71478.0,76360.0,75574.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03320,OOOGHNGE_63990,0.73,0.73,76845.0,77733.0,81784.0,82978.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03340,OOOGHNGE_64000,1.0,1.00,78034.0,78934.0,82974.0,83874.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03350,OOOGHNGE_64010,1.0,1.00,78933.0,80100.0,83873.0,85040.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03360,OOOGHNGE_64020,1.0,1.00,81206.0,80195.0,86146.0,85135.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03370,OOOGHNGE_64030,1.0,1.00,82663.0,81202.0,87603.0,86142.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03380,OOOGHNGE_64040,1.0,1.00,82928.0,82742.0,87868.0,87682.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03390,OOOGHNGE_64050,1.0,1.00,84498.0,83178.0,89439.0,88119.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03400,OOOGHNGE_64060,1.0,1.00,84961.0,86266.0,89902.0,91207.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03410,OOOGHNGE_64070,1.0,1.00,86303.0,87461.0,91244.0,92402.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03420,OOOGHNGE_64080,1.0,1.00,87472.0,88213.0,92413.0,93154.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03430,OOOGHNGE_64090,1.0,1.00,88822.0,88636.0,93763.0,93577.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03440,OOOGHNGE_64100,1.0,1.00,89605.0,88837.0,94546.0,93778.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03450,OOOGHNGE_64110,1.0,1.00,89657.0,90494.0,94598.0,95435.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03600,OOOGHNGE_63930,0.75,0.75,108523.0,102658.0,75459.0,67671.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03610,OOOGHNGE_63940,1.0,1.00,109424.0,108638.0,76360.0,75574.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03620,OOOGHNGE_63950,1.0,1.00,109920.0,111093.0,76856.0,78029.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03630,OOOGHNGE_63960,1.0,1.00,111132.0,111885.0,78068.0,78821.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03640,OOOGHNGE_63970,1.0,1.00,113078.0,111890.0,80014.0,78826.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03650,OOOGHNGE_63980,1.0,1.00,113266.0,114835.0,80202.0,81771.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03660,OOOGHNGE_63990,1.0,1.00,114848.0,116042.0,81784.0,82978.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03670,OOOGHNGE_64000,1.0,1.00,116038.0,116938.0,82974.0,83874.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03680,OOOGHNGE_64010,1.0,1.00,116937.0,118104.0,83873.0,85040.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03690,OOOGHNGE_64020,1.0,1.00,119210.0,118199.0,86146.0,85135.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03700,OOOGHNGE_64030,1.0,1.00,120667.0,119206.0,87603.0,86142.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03710,OOOGHNGE_64040,1.0,1.00,120932.0,120746.0,87868.0,87682.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03720,OOOGHNGE_64050,1.0,1.00,122503.0,121183.0,89439.0,88119.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03730,OOOGHNGE_64060,1.0,1.00,122966.0,124271.0,89902.0,91207.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03740,OOOGHNGE_64070,1.0,1.00,124308.0,125466.0,91244.0,92402.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03750,OOOGHNGE_64080,1.0,1.00,125477.0,126218.0,92413.0,93154.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03760,OOOGHNGE_64090,1.0,1.00,126827.0,126641.0,93763.0,93577.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03770,OOOGHNGE_64100,1.0,1.00,127610.0,126842.0,94546.0,93778.0
NZ_CP061007.1.region006,NZ_PJNB01000001.1.region031,PKJGIIBK_03780,OOOGHNGE_64110,1.0,1.00,127662.0,128499.0,94598.0,95435.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45120,OOOGHNGE_63760,1.0,1.00,51649.0,52174.0,4083.0,4608.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45130,OOOGHNGE_63770,1.0,1.00,52576.0,52258.0,5010.0,4692.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45160,OOOGHNGE_63790,1.0,1.00,55862.0,54956.0,8292.0,7386.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45170,OOOGHNGE_63800,1.0,1.00,56683.0,55858.0,9113.0,8288.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45180,OOOGHNGE_63810,1.0,1.00,57605.0,56672.0,10035.0,9102.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45190,OOOGHNGE_63820,1.0,1.00,58837.0,57601.0,11267.0,10031.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45200,OOOGHNGE_63830,1.0,1.00,60457.0,58852.0,12887.0,11282.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45210,OOOGHNGE_63840,1.0,1.00,61439.0,60470.0,13869.0,12900.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45220,OOOGHNGE_63850,1.0,1.00,61619.0,63404.0,14049.0,15834.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45230,OOOGHNGE_63860,1.0,1.00,64200.0,66411.0,16630.0,18841.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45240,OOOGHNGE_63870,0.99,0.99,67208.0,66611.0,19638.0,19041.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45360,OOOGHNGE_63930,1.0,1.00,122687.0,114899.0,75459.0,67671.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45370,OOOGHNGE_63940,1.0,1.00,123588.0,122802.0,76360.0,75574.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45380,OOOGHNGE_63950,1.0,1.00,124084.0,125257.0,76856.0,78029.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45390,OOOGHNGE_63960,1.0,1.00,125296.0,126049.0,78068.0,78821.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45400,OOOGHNGE_63970,1.0,1.00,127242.0,126054.0,80014.0,78826.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45410,OOOGHNGE_63980,1.0,1.00,127430.0,128999.0,80202.0,81771.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45420,OOOGHNGE_63990,1.0,1.00,129012.0,130206.0,81784.0,82978.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45430,OOOGHNGE_64000,1.0,1.00,130202.0,131102.0,82974.0,83874.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45440,OOOGHNGE_64010,1.0,1.00,131101.0,132268.0,83873.0,85040.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45450,OOOGHNGE_64020,1.0,1.00,133374.0,132363.0,86146.0,85135.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45460,OOOGHNGE_64030,1.0,1.00,134831.0,133370.0,87603.0,86142.0
NZ_GL877879.1.region004,NZ_PJNB01000001.1.region031,GBGKCCPF_45470,OOOGHNGE_64040,1.0,1.00,135096.0,134910.0,87868.0,87682.0
