seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
NZ_CP031142.1.region003,NZ_CP061007.1.region035,IECPHNMA_01510,PKJGIIBK_80280,0.89,0.91,14251.0,13801.0,24267.0,24717.0
NZ_CP031142.1.region003,NZ_CP061007.1.region035,IECPHNMA_01570,PKJGIIBK_80240,0.97,0.97,18202.0,18556.0,22251.0,21897.0
NZ_CP031142.1.region003,NZ_CP061007.1.region035,IECPHNMA_01580,PKJGIIBK_80230,0.94,0.95,18579.0,19683.0,21874.0,20770.0
NZ_CP031142.1.region003,NZ_CP061007.1.region035,IECPHNMA_01590,PKJGIIBK_80220,0.93,0.96,19711.0,20971.0,20742.0,19470.0
NZ_CP031142.1.region003,NZ_CP069353.1.region025,IECPHNMA_01470,KHDLNAGE_43610,0.73,0.83,8045.0,6308.0,14493.0,16203.0
NZ_CP031142.1.region003,NZ_CP069353.1.region025,IECPHNMA_01480,KHDLNAGE_43600,0.7,0.82,9700.0,8041.0,12838.0,14497.0
NZ_CP031142.1.region003,NZ_CP069353.1.region025,IECPHNMA_01490,KHDLNAGE_43590,0.72,0.83,9933.0,9792.0,12602.0,12743.0
NZ_CP031142.1.region003,NZ_CP069353.1.region025,IECPHNMA_01500,KHDLNAGE_43580,0.8,0.87,12535.0,10000.0,10000.0,12535.0
NZ_CP031142.1.region003,NZ_GL877879.1.region013,IECPHNMA_01470,GBGKCCPF_58730,0.95,0.97,8045.0,6308.0,32150.0,33896.0
NZ_CP031142.1.region003,NZ_GL877879.1.region013,IECPHNMA_01480,GBGKCCPF_58720,0.95,0.97,9700.0,8041.0,30492.0,32154.0
NZ_CP031142.1.region003,NZ_GL877879.1.region013,IECPHNMA_01490,GBGKCCPF_58710,0.87,0.91,9933.0,9792.0,30259.0,30400.0
NZ_CP031142.1.region003,NZ_GL877879.1.region013,IECPHNMA_01500,GBGKCCPF_58700,0.95,0.96,12535.0,10000.0,27653.0,30191.0
NZ_CP031142.1.region003,NZ_GL877879.1.region013,IECPHNMA_01510,GBGKCCPF_58690,0.87,0.91,14251.0,13801.0,24168.0,24618.0
NZ_CP031142.1.region003,NZ_GL877879.1.region013,IECPHNMA_01570,GBGKCCPF_58650,0.97,0.97,18202.0,18556.0,22152.0,21798.0
NZ_CP031142.1.region003,NZ_GL877879.1.region013,IECPHNMA_01580,GBGKCCPF_58640,0.94,0.95,18579.0,19683.0,21775.0,20671.0
NZ_CP031142.1.region003,NZ_GL877879.1.region013,IECPHNMA_01590,GBGKCCPF_58630,0.93,0.96,19711.0,20971.0,20643.0,19371.0
NZ_CP031142.1.region003,NZ_JABNNH010000001.1.region020,IECPHNMA_01470,MNMGINNK_29470,0.73,0.83,8045.0,6308.0,14493.0,16203.0
NZ_CP031142.1.region003,NZ_JABNNH010000001.1.region020,IECPHNMA_01480,MNMGINNK_29460,0.7,0.82,9700.0,8041.0,12838.0,14497.0
NZ_CP031142.1.region003,NZ_JABNNH010000001.1.region020,IECPHNMA_01490,MNMGINNK_29450,0.72,0.83,9933.0,9792.0,12602.0,12743.0
NZ_CP031142.1.region003,NZ_JABNNH010000001.1.region020,IECPHNMA_01500,MNMGINNK_29440,0.8,0.87,12535.0,10000.0,10000.0,12535.0
NZ_CP031142.1.region003,NZ_JACHIV010000001.1.region022,IECPHNMA_01470,JNMMHGMF_48660,0.67,0.78,8045.0,6308.0,7645.0,5938.0
NZ_CP031142.1.region003,NZ_JACHIV010000001.1.region022,IECPHNMA_01480,JNMMHGMF_48670,0.63,0.76,9700.0,8041.0,9303.0,7638.0
NZ_CP031142.1.region003,NZ_JACHIV010000001.1.region022,IECPHNMA_01490,JNMMHGMF_48680,0.58,0.81,9933.0,9792.0,9913.0,9766.0
NZ_CP031142.1.region003,NZ_JACHIV010000001.1.region022,IECPHNMA_01500,JNMMHGMF_48690,0.71,0.80,12535.0,10000.0,12562.0,10000.0
NZ_CP031142.1.region003,NZ_JACHIW010000001.1.region016,IECPHNMA_01470,LLPKHOMA_52100,0.84,0.91,8045.0,6308.0,22268.0,24017.0
NZ_CP031142.1.region003,NZ_JACHIW010000001.1.region016,IECPHNMA_01480,LLPKHOMA_52090,0.82,0.91,9700.0,8041.0,20613.0,22272.0
NZ_CP031142.1.region003,NZ_JACHIW010000001.1.region016,IECPHNMA_01490,LLPKHOMA_52080,0.74,0.85,9933.0,9792.0,20379.0,20520.0
NZ_CP031142.1.region003,NZ_JACHIW010000001.1.region016,IECPHNMA_01500,LLPKHOMA_52070,0.84,0.88,12535.0,10000.0,17679.0,20253.0
NZ_CP031142.1.region003,NZ_PDBV01000001.1.region023,IECPHNMA_01470,IHGEIAOG_46170,0.73,0.83,8045.0,6308.0,14493.0,16203.0
NZ_CP031142.1.region003,NZ_PDBV01000001.1.region023,IECPHNMA_01480,IHGEIAOG_46160,0.7,0.82,9700.0,8041.0,12838.0,14497.0
NZ_CP031142.1.region003,NZ_PDBV01000001.1.region023,IECPHNMA_01490,IHGEIAOG_46150,0.72,0.83,9933.0,9792.0,12602.0,12743.0
NZ_CP031142.1.region003,NZ_PDBV01000001.1.region023,IECPHNMA_01500,IHGEIAOG_46140,0.8,0.87,12535.0,10000.0,10000.0,12535.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01440,OOOGHNGE_59940,0.94,0.97,2388.0,3342.0,38417.0,37463.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01450,OOOGHNGE_59930,0.97,0.99,3345.0,4227.0,37460.0,36578.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01460,OOOGHNGE_59920,0.91,0.94,4234.0,5698.0,36571.0,35158.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01470,OOOGHNGE_59900,0.95,0.97,8045.0,6308.0,31434.0,33180.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01480,OOOGHNGE_59890,0.95,0.97,9700.0,8041.0,29776.0,31438.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01490,OOOGHNGE_59880,0.87,0.91,9933.0,9792.0,29543.0,29684.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01500,OOOGHNGE_59870,0.95,0.96,12535.0,10000.0,26937.0,29475.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01510,OOOGHNGE_59850,0.89,0.91,14251.0,13801.0,23510.0,23960.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01570,OOOGHNGE_59810,0.97,0.97,18202.0,18556.0,21494.0,21140.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01580,OOOGHNGE_59800,0.94,0.95,18579.0,19683.0,21117.0,20013.0
NZ_CP031142.1.region003,NZ_PJNB01000001.1.region023,IECPHNMA_01590,OOOGHNGE_59790,0.93,0.96,19711.0,20971.0,19985.0,18713.0
NZ_CP040605.1.region032,NZ_CP054839.1.region018,DMCKNNNH_75120,NFDOCLAH_35930,0.8,0.86,19925.0,22460.0,12535.0,10000.0
NZ_CP040605.1.region032,NZ_CP054839.1.region018,DMCKNNNH_75130,NFDOCLAH_35920,0.77,0.85,22527.0,22668.0,9932.0,9788.0
NZ_CP040605.1.region032,NZ_CP054839.1.region018,DMCKNNNH_75140,NFDOCLAH_35910,0.7,0.83,22760.0,24419.0,9693.0,8034.0
NZ_CP040605.1.region032,NZ_CP054839.1.region018,DMCKNNNH_75150,NFDOCLAH_35900,0.72,0.83,24415.0,26161.0,8038.0,6328.0
NZ_CP040605.1.region032,NZ_CP059556.1.region003,DMCKNNNH_75120,AHDHMJBP_08620,0.68,0.78,19925.0,22460.0,20091.0,22632.0
NZ_CP040605.1.region032,NZ_CP059556.1.region003,DMCKNNNH_75130,AHDHMJBP_08630,0.57,0.72,22527.0,22668.0,22755.0,22893.0
NZ_CP040605.1.region032,NZ_CP059556.1.region003,DMCKNNNH_75140,AHDHMJBP_08640,0.62,0.77,22760.0,24419.0,23262.0,24918.0
NZ_CP040605.1.region032,NZ_CP059556.1.region003,DMCKNNNH_75150,AHDHMJBP_08650,0.64,0.77,24415.0,26161.0,24911.0,26630.0
NZ_CP040605.1.region032,NZ_CP059557.1.region002,DMCKNNNH_75120,DPJDDACK_08080,0.69,0.79,19925.0,22460.0,20735.0,23273.0
NZ_CP040605.1.region032,NZ_CP059557.1.region002,DMCKNNNH_75130,DPJDDACK_08090,0.57,0.75,22527.0,22668.0,23349.0,23505.0
NZ_CP040605.1.region032,NZ_CP059557.1.region002,DMCKNNNH_75140,DPJDDACK_08100,0.59,0.71,22760.0,24419.0,24046.0,25537.0
NZ_CP040605.1.region032,NZ_CP059557.1.region002,DMCKNNNH_75150,DPJDDACK_08110,0.57,0.66,24415.0,26161.0,25533.0,27588.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_74970,PKJGIIBK_80040,0.81,0.83,3622.0,2434.0,2025.0,756.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_74990,PKJGIIBK_80110,0.94,0.97,6958.0,7981.0,6958.0,7981.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75020,PKJGIIBK_80130,0.94,0.96,8990.0,10004.0,8990.0,10004.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75030,PKJGIIBK_80140,0.97,0.97,10000.0,11662.0,10000.0,11662.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75040,PKJGIIBK_80150,0.94,0.96,11658.0,12906.0,11658.0,12906.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75050,PKJGIIBK_80160,0.97,0.98,13916.0,12914.0,13916.0,12914.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75060,PKJGIIBK_80170,0.96,0.98,14081.0,14921.0,14079.0,14919.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75110,PKJGIIBK_80280,0.84,0.88,18461.0,18926.0,24267.0,24717.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75120,PKJGIIBK_80300,0.95,0.96,19925.0,22460.0,27694.0,30232.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75130,PKJGIIBK_80310,0.87,0.91,22527.0,22668.0,30300.0,30441.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75140,PKJGIIBK_80320,0.95,0.97,22760.0,24419.0,30533.0,32195.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75150,PKJGIIBK_80330,0.95,0.97,24415.0,26161.0,32191.0,33937.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75170,PKJGIIBK_80350,0.91,0.94,28350.0,26889.0,37328.0,35915.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75180,PKJGIIBK_80360,0.97,0.99,29239.0,28357.0,38217.0,37335.0
NZ_CP040605.1.region032,NZ_CP061007.1.region035,DMCKNNNH_75190,PKJGIIBK_80370,0.93,0.97,30196.0,29242.0,39174.0,38220.0
NZ_CP040605.1.region032,NZ_CP069353.1.region025,DMCKNNNH_75120,KHDLNAGE_43580,0.8,0.87,19925.0,22460.0,10000.0,12535.0
NZ_CP040605.1.region032,NZ_CP069353.1.region025,DMCKNNNH_75130,KHDLNAGE_43590,0.72,0.83,22527.0,22668.0,12602.0,12743.0
NZ_CP040605.1.region032,NZ_CP069353.1.region025,DMCKNNNH_75140,KHDLNAGE_43600,0.7,0.82,22760.0,24419.0,12838.0,14497.0
NZ_CP040605.1.region032,NZ_CP069353.1.region025,DMCKNNNH_75150,KHDLNAGE_43610,0.73,0.83,24415.0,26161.0,14493.0,16203.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_74970,GBGKCCPF_58440,0.81,0.83,3622.0,2434.0,2122.0,853.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_74990,GBGKCCPF_58520,0.94,0.97,6958.0,7981.0,6958.0,7981.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75020,GBGKCCPF_58540,0.94,0.96,8990.0,10004.0,8990.0,10004.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75030,GBGKCCPF_58550,0.97,0.97,10000.0,11662.0,10000.0,11662.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75040,GBGKCCPF_58560,0.94,0.96,11658.0,12906.0,11658.0,12906.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75050,GBGKCCPF_58570,0.97,0.98,13916.0,12914.0,13916.0,12914.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75060,GBGKCCPF_58590,0.82,0.83,14081.0,14921.0,14228.0,14939.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75110,GBGKCCPF_58690,0.83,0.88,18461.0,18926.0,24168.0,24618.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75120,GBGKCCPF_58700,0.95,0.96,19925.0,22460.0,27653.0,30191.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75130,GBGKCCPF_58710,0.87,0.91,22527.0,22668.0,30259.0,30400.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75140,GBGKCCPF_58720,0.95,0.97,22760.0,24419.0,30492.0,32154.0
NZ_CP040605.1.region032,NZ_GL877879.1.region013,DMCKNNNH_75150,GBGKCCPF_58730,0.95,0.97,24415.0,26161.0,32150.0,33896.0
NZ_CP040605.1.region032,NZ_JABNNH010000001.1.region020,DMCKNNNH_75120,MNMGINNK_29440,0.8,0.87,19925.0,22460.0,10000.0,12535.0
NZ_CP040605.1.region032,NZ_JABNNH010000001.1.region020,DMCKNNNH_75130,MNMGINNK_29450,0.72,0.83,22527.0,22668.0,12602.0,12743.0
NZ_CP040605.1.region032,NZ_JABNNH010000001.1.region020,DMCKNNNH_75140,MNMGINNK_29460,0.7,0.82,22760.0,24419.0,12838.0,14497.0
NZ_CP040605.1.region032,NZ_JABNNH010000001.1.region020,DMCKNNNH_75150,MNMGINNK_29470,0.73,0.83,24415.0,26161.0,14493.0,16203.0
NZ_CP040605.1.region032,NZ_JACHIV010000001.1.region022,DMCKNNNH_75120,JNMMHGMF_48690,0.71,0.80,19925.0,22460.0,12562.0,10000.0
NZ_CP040605.1.region032,NZ_JACHIV010000001.1.region022,DMCKNNNH_75130,JNMMHGMF_48680,0.6,0.81,22527.0,22668.0,9913.0,9766.0
NZ_CP040605.1.region032,NZ_JACHIV010000001.1.region022,DMCKNNNH_75140,JNMMHGMF_48670,0.64,0.76,22760.0,24419.0,9303.0,7638.0
NZ_CP040605.1.region032,NZ_JACHIV010000001.1.region022,DMCKNNNH_75150,JNMMHGMF_48660,0.67,0.78,24415.0,26161.0,7645.0,5938.0
NZ_CP040605.1.region032,NZ_JACHIW010000001.1.region016,DMCKNNNH_75120,LLPKHOMA_52070,0.84,0.88,19925.0,22460.0,17679.0,20253.0
NZ_CP040605.1.region032,NZ_JACHIW010000001.1.region016,DMCKNNNH_75130,LLPKHOMA_52080,0.72,0.85,22527.0,22668.0,20379.0,20520.0
NZ_CP040605.1.region032,NZ_JACHIW010000001.1.region016,DMCKNNNH_75140,LLPKHOMA_52090,0.83,0.91,22760.0,24419.0,20613.0,22272.0
NZ_CP040605.1.region032,NZ_JACHIW010000001.1.region016,DMCKNNNH_75150,LLPKHOMA_52100,0.84,0.92,24415.0,26161.0,22268.0,24017.0
NZ_CP040605.1.region032,NZ_PDBV01000001.1.region023,DMCKNNNH_75120,IHGEIAOG_46140,0.8,0.87,19925.0,22460.0,10000.0,12535.0
NZ_CP040605.1.region032,NZ_PDBV01000001.1.region023,DMCKNNNH_75130,IHGEIAOG_46150,0.72,0.83,22527.0,22668.0,12602.0,12743.0
NZ_CP040605.1.region032,NZ_PDBV01000001.1.region023,DMCKNNNH_75140,IHGEIAOG_46160,0.7,0.82,22760.0,24419.0,12838.0,14497.0
NZ_CP040605.1.region032,NZ_PDBV01000001.1.region023,DMCKNNNH_75150,IHGEIAOG_46170,0.73,0.83,24415.0,26161.0,14493.0,16203.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_74970,OOOGHNGE_59610,0.81,0.83,3622.0,2434.0,1269.0,0.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_74990,OOOGHNGE_59680,0.94,0.97,6958.0,7981.0,6201.0,7224.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75020,OOOGHNGE_59700,0.94,0.96,8990.0,10004.0,8233.0,9247.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75030,OOOGHNGE_59710,0.97,0.97,10000.0,11662.0,9243.0,10905.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75040,OOOGHNGE_59720,0.94,0.96,11658.0,12906.0,10901.0,12149.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75050,OOOGHNGE_59730,0.97,0.98,13916.0,12914.0,13159.0,12157.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75060,OOOGHNGE_59740,0.96,0.98,14081.0,14921.0,13322.0,14162.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75110,OOOGHNGE_59850,0.84,0.88,18461.0,18926.0,23510.0,23960.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75120,OOOGHNGE_59870,0.95,0.96,19925.0,22460.0,26937.0,29475.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75130,OOOGHNGE_59880,0.87,0.91,22527.0,22668.0,29543.0,29684.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75140,OOOGHNGE_59890,0.95,0.97,22760.0,24419.0,29776.0,31438.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75150,OOOGHNGE_59900,0.95,0.97,24415.0,26161.0,31434.0,33180.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75170,OOOGHNGE_59920,0.91,0.94,28350.0,26889.0,36571.0,35158.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75180,OOOGHNGE_59930,0.97,0.99,29239.0,28357.0,37460.0,36578.0
NZ_CP040605.1.region032,NZ_PJNB01000001.1.region023,DMCKNNNH_75190,OOOGHNGE_59940,0.94,0.97,30196.0,29242.0,38417.0,37463.0
NZ_CP054839.1.region018,NZ_CP059556.1.region003,NFDOCLAH_35900,AHDHMJBP_08650,0.68,0.79,8038.0,6328.0,24911.0,26630.0
NZ_CP054839.1.region018,NZ_CP059556.1.region003,NFDOCLAH_35910,AHDHMJBP_08640,0.63,0.76,9693.0,8034.0,23262.0,24918.0
NZ_CP054839.1.region018,NZ_CP059556.1.region003,NFDOCLAH_35920,AHDHMJBP_08630,0.68,0.77,9932.0,9788.0,22755.0,22893.0
NZ_CP054839.1.region018,NZ_CP059556.1.region003,NFDOCLAH_35930,AHDHMJBP_08620,0.7,0.78,12535.0,10000.0,20091.0,22632.0
NZ_CP054839.1.region018,NZ_CP059557.1.region002,NFDOCLAH_35900,DPJDDACK_08110,0.56,0.68,8038.0,6328.0,25533.0,27588.0
NZ_CP054839.1.region018,NZ_CP059557.1.region002,NFDOCLAH_35910,DPJDDACK_08100,0.6,0.69,9693.0,8034.0,24046.0,25537.0
NZ_CP054839.1.region018,NZ_CP059557.1.region002,NFDOCLAH_35920,DPJDDACK_08090,0.6,0.71,9932.0,9788.0,23349.0,23505.0
NZ_CP054839.1.region018,NZ_CP059557.1.region002,NFDOCLAH_35930,DPJDDACK_08080,0.7,0.77,12535.0,10000.0,20735.0,23273.0
NZ_CP054839.1.region018,NZ_CP061007.1.region035,NFDOCLAH_35900,PKJGIIBK_80330,0.72,0.83,8038.0,6328.0,32191.0,33937.0
NZ_CP054839.1.region018,NZ_CP061007.1.region035,NFDOCLAH_35910,PKJGIIBK_80320,0.7,0.82,9693.0,8034.0,30533.0,32195.0
NZ_CP054839.1.region018,NZ_CP061007.1.region035,NFDOCLAH_35920,PKJGIIBK_80310,0.77,0.79,9932.0,9788.0,30300.0,30441.0
NZ_CP054839.1.region018,NZ_CP061007.1.region035,NFDOCLAH_35930,PKJGIIBK_80300,0.8,0.86,12535.0,10000.0,27694.0,30232.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35870,KHDLNAGE_43640,0.95,0.98,3080.0,4010.0,19449.0,18519.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35880,KHDLNAGE_43630,0.93,0.94,4381.0,4117.0,18153.0,18417.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35890,KHDLNAGE_43620,0.84,0.86,4715.0,6305.0,17998.0,16228.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35900,KHDLNAGE_43610,0.94,0.96,8038.0,6328.0,14493.0,16203.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35910,KHDLNAGE_43600,0.95,0.97,9693.0,8034.0,12838.0,14497.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35920,KHDLNAGE_43590,0.91,0.91,9932.0,9788.0,12602.0,12743.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35930,KHDLNAGE_43580,0.96,0.97,12535.0,10000.0,10000.0,12535.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35940,KHDLNAGE_43570,0.6,0.60,13029.0,13404.0,9362.0,9128.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_35990,KHDLNAGE_43560,0.88,0.92,19136.0,18089.0,7460.0,8498.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_36000,KHDLNAGE_43550,0.96,0.98,20143.0,19132.0,6453.0,7464.0
NZ_CP054839.1.region018,NZ_CP069353.1.region025,NFDOCLAH_36010,KHDLNAGE_43540,0.86,0.89,21836.0,20429.0,4833.0,6174.0
NZ_CP054839.1.region018,NZ_GL877879.1.region013,NFDOCLAH_35900,GBGKCCPF_58730,0.72,0.83,8038.0,6328.0,32150.0,33896.0
NZ_CP054839.1.region018,NZ_GL877879.1.region013,NFDOCLAH_35910,GBGKCCPF_58720,0.7,0.82,9693.0,8034.0,30492.0,32154.0
NZ_CP054839.1.region018,NZ_GL877879.1.region013,NFDOCLAH_35920,GBGKCCPF_58710,0.77,0.79,9932.0,9788.0,30259.0,30400.0
NZ_CP054839.1.region018,NZ_GL877879.1.region013,NFDOCLAH_35930,GBGKCCPF_58700,0.8,0.86,12535.0,10000.0,27653.0,30191.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35870,MNMGINNK_29500,0.95,0.98,3080.0,4010.0,19449.0,18519.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35880,MNMGINNK_29490,0.93,0.94,4381.0,4117.0,18153.0,18417.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35890,MNMGINNK_29480,0.84,0.86,4715.0,6305.0,17998.0,16228.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35900,MNMGINNK_29470,0.94,0.96,8038.0,6328.0,14493.0,16203.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35910,MNMGINNK_29460,0.95,0.97,9693.0,8034.0,12838.0,14497.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35920,MNMGINNK_29450,0.91,0.91,9932.0,9788.0,12602.0,12743.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35930,MNMGINNK_29440,0.96,0.97,12535.0,10000.0,10000.0,12535.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35940,MNMGINNK_29430,0.6,0.60,13029.0,13404.0,9362.0,9128.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_35990,MNMGINNK_29420,0.88,0.92,19136.0,18089.0,7460.0,8498.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_36000,MNMGINNK_29410,0.96,0.98,20143.0,19132.0,6453.0,7464.0
NZ_CP054839.1.region018,NZ_JABNNH010000001.1.region020,NFDOCLAH_36010,MNMGINNK_29400,0.86,0.89,21836.0,20429.0,4833.0,6174.0
NZ_CP054839.1.region018,NZ_JACHIV010000001.1.region022,NFDOCLAH_35900,JNMMHGMF_48660,0.68,0.80,8038.0,6328.0,7645.0,5938.0
NZ_CP054839.1.region018,NZ_JACHIV010000001.1.region022,NFDOCLAH_35910,JNMMHGMF_48670,0.65,0.76,9693.0,8034.0,9303.0,7638.0
NZ_CP054839.1.region018,NZ_JACHIV010000001.1.region022,NFDOCLAH_35920,JNMMHGMF_48680,0.62,0.70,9932.0,9788.0,9913.0,9766.0
NZ_CP054839.1.region018,NZ_JACHIV010000001.1.region022,NFDOCLAH_35930,JNMMHGMF_48690,0.71,0.78,12535.0,10000.0,12562.0,10000.0
NZ_CP054839.1.region018,NZ_JACHIW010000001.1.region016,NFDOCLAH_35900,LLPKHOMA_52100,0.73,0.83,8038.0,6328.0,22268.0,24017.0
NZ_CP054839.1.region018,NZ_JACHIW010000001.1.region016,NFDOCLAH_35910,LLPKHOMA_52090,0.73,0.85,9693.0,8034.0,20613.0,22272.0
NZ_CP054839.1.region018,NZ_JACHIW010000001.1.region016,NFDOCLAH_35920,LLPKHOMA_52080,0.81,0.85,9932.0,9788.0,20379.0,20520.0
NZ_CP054839.1.region018,NZ_JACHIW010000001.1.region016,NFDOCLAH_35930,LLPKHOMA_52070,0.78,0.84,12535.0,10000.0,17679.0,20253.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35870,IHGEIAOG_46200,0.95,0.98,3080.0,4010.0,19449.0,18519.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35880,IHGEIAOG_46190,0.93,0.94,4381.0,4117.0,18153.0,18417.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35890,IHGEIAOG_46180,0.84,0.86,4715.0,6305.0,17998.0,16228.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35900,IHGEIAOG_46170,0.94,0.96,8038.0,6328.0,14493.0,16203.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35910,IHGEIAOG_46160,0.95,0.97,9693.0,8034.0,12838.0,14497.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35920,IHGEIAOG_46150,0.91,0.91,9932.0,9788.0,12602.0,12743.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35930,IHGEIAOG_46140,0.96,0.97,12535.0,10000.0,10000.0,12535.0
NZ_CP054839.1.region018,NZ_PDBV01000001.1.region023,NFDOCLAH_35940,IHGEIAOG_46130,0.6,0.60,13029.0,13404.0,9361.0,9127.0
